,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_questionmark_directory,directory_length,qty_hyphen_file,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
54662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
39848,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,0,0,0,11,0,0,0,0,0,0,22,0,0,-1,-1,-1,-1,-1,-1,0,0,1
53970,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,76,3,0,0,0,6,0,0,0,1,0,0,57,0,0,-1,-1,-1,-1,-1,-1,0,0,1
3803,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
45942,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,0,4,0,0,1,1,0,0,42,0,8,-1,-1,-1,-1,-1,-1,0,0,1
28712,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,4,0,0,1,0,0,0,21,0,7,-1,-1,-1,-1,-1,-1,0,0,1
1256,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
39411,2,2,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,143,1,0,0,0,5,0,0,1,2,0,0,117,0,9,0,0,0,0,0,0,0,0,1
14200,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,5,0,0,1,1,0,0,29,0,6,-1,-1,-1,-1,-1,-1,0,0,1
39862,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,3,0,0,1,1,0,0,52,0,9,-1,-1,-1,-1,-1,-1,0,0,1
31200,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,56,1,1,0,0,5,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1
23619,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,1,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56011,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,1,0,0,0,0,0,13,0,0,-1,-1,-1,-1,-1,-1,0,0,0
56169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3131,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,0,0,7,0,0,1,0,0,0,8,0,7,-1,-1,-1,-1,-1,-1,0,0,1
31506,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
51549,3,1,2,6,0,2,0,0,0,0,0,0,0,0,0,0,1,91,1,0,0,0,1,0,0,0,1,1,0,58,0,0,2,0,1,0,0,0,0,0,1
8745,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
20964,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,10,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
4884,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,115,1,0,0,0,6,0,0,0,0,0,0,99,0,6,-1,-1,-1,-1,-1,-1,0,0,1
45258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
4148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
26945,4,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,73,2,0,0,0,5,0,0,1,1,0,0,13,1,12,1,1,1,3,0,0,0,0,1
231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
8939,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,47,3,0,0,0,13,0,0,0,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,0,0,1
10592,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,1,0,1,0,0,0,24,0,9,0,0,0,0,0,0,0,0,1
54594,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
20465,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,6,0,0,0,0,0,0,25,0,0,-1,-1,-1,-1,-1,-1,0,0,1
21632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5367,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
16425,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,85,2,0,0,0,5,0,0,1,1,0,0,69,0,9,-1,-1,-1,-1,-1,-1,0,0,1
39774,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,68,1,0,0,0,4,0,0,1,0,0,0,56,0,23,-1,-1,-1,-1,-1,-1,0,0,1
20016,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,7,0,0,0,0,0,0,19,0,0,-1,-1,-1,-1,-1,-1,0,0,0
18641,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,40,4,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10784,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,2,0,0,1,0,0,0,10,0,9,-1,-1,-1,-1,-1,-1,0,0,0
49884,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,3,0,0,0,0,0,0,6,0,5,-1,-1,-1,-1,-1,-1,0,0,1
16345,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,68,2,0,0,0,6,0,0,0,0,0,0,41,0,4,0,0,0,0,0,0,0,0,1
5920,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,4,0,0,0,0,0,0,22,0,0,-1,-1,-1,-1,-1,-1,0,0,1
30943,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,5,0,0,0,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,0,0,1
53913,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,3,0,0,0,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,0,0,1
53670,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
23036,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,6,0,0,1,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,0,0,0
52493,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,64,2,0,0,0,4,0,0,1,1,0,0,50,1,35,-1,-1,-1,-1,-1,-1,0,0,1
17922,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
16657,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
15081,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
50360,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,6,0,0,0,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,0,0,1
46911,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,8,0,0,1,0,0,0,25,0,11,-1,-1,-1,-1,-1,-1,0,0,1
35269,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,9,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
12678,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
47806,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,13,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
50735,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
22239,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,131,1,0,0,0,4,0,0,1,0,0,0,28,0,22,0,0,1,0,0,0,0,0,1
42556,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,3,0,0,0,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,0,0,0
13501,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,0,0,4,0,0,0,0,0,0,4,0,3,-1,-1,-1,-1,-1,-1,0,0,1
6556,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,0,0,0,0,0,0,17,0,4,-1,-1,-1,-1,-1,-1,0,0,0
19717,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
31581,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
34260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17808,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
33704,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,3,0,0,1,1,0,0,23,0,10,-1,-1,-1,-1,-1,-1,0,0,1
19443,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
45088,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
49263,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,3,0,0,0,0,0,0,11,0,10,-1,-1,-1,-1,-1,-1,0,0,0
4168,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,5,0,0,1,0,0,0,11,0,10,-1,-1,-1,-1,-1,-1,0,0,1
30478,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,4,0,0,0,0,0,0,13,0,0,-1,-1,-1,-1,-1,-1,0,0,1
38978,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
48727,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,9,0,0,0,0,0,0,7,0,6,-1,-1,-1,-1,-1,-1,0,0,1
17049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3214,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,106,1,0,0,0,6,0,0,1,2,0,0,88,1,13,-1,-1,-1,-1,-1,-1,0,0,1
26976,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
28301,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,86,2,0,0,0,5,0,0,1,0,5,0,66,0,28,-1,-1,-1,-1,-1,-1,0,0,0
7251,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,1,0,0,2,0,0,0,1,0,0,19,0,0,-1,-1,-1,-1,-1,-1,0,0,1
57530,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,6,0,0,1,0,0,0,10,0,9,-1,-1,-1,-1,-1,-1,0,0,1
25375,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,9,0,0,1,0,0,0,45,0,6,-1,-1,-1,-1,-1,-1,0,0,1
22664,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,0,2,-1,-1,-1,-1,-1,-1,0,0,0
19490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39646,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32546,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,5,0,0,1,0,0,0,17,0,10,-1,-1,-1,-1,-1,-1,0,0,1
49673,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,6,0,0,0,0,0,0,25,0,0,-1,-1,-1,-1,-1,-1,0,0,1
35752,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5946,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,3,0,0,0,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,0,0,1
57222,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,6,0,0,0,3,0,0,30,3,24,-1,-1,-1,-1,-1,-1,0,0,1
4613,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,1,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
31101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
27755,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,6,0,0,0,0,0,0,20,0,0,-1,-1,-1,-1,-1,-1,0,0,1
57254,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,6,0,0,0,0,0,0,24,0,0,-1,-1,-1,-1,-1,-1,0,0,1
54389,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2,1,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
8249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
43452,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0,7,0,0,1,0,0,0,23,0,7,1,0,0,0,0,0,1,0,1
39931,7,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,3,107,1,0,0,0,7,0,0,5,0,0,0,66,0,21,1,0,0,0,0,0,1,0,1
57861,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,2,0,0,0,0,0,0,7,0,6,-1,-1,-1,-1,-1,-1,0,0,1
56731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5345,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,4,0,0,0,0,0,0,12,0,0,-1,-1,-1,-1,-1,-1,0,0,1
25967,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,1,0,0,5,0,0,1,2,0,0,24,2,23,-1,-1,-1,-1,-1,-1,0,0,1
48402,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,70,4,0,0,0,15,0,0,0,1,0,0,34,0,4,-1,-1,-1,-1,-1,-1,0,0,1
10648,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,203,2,0,0,0,9,0,0,1,0,0,0,15,0,9,0,0,1,0,0,0,0,0,1
29420,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,3,0,0,2,0,0,0,48,0,18,-1,-1,-1,-1,-1,-1,0,0,1
25334,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,84,2,0,0,0,3,0,0,0,0,0,0,71,0,0,-1,-1,-1,-1,-1,-1,0,0,1
10064,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
46912,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12440,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7950,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,2,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
21519,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,0,0,0,3,0,0,0,0,0,0,41,0,0,-1,-1,-1,-1,-1,-1,0,0,1
8466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5896,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,149,1,0,0,0,8,0,0,1,0,0,0,30,0,11,0,0,0,0,0,0,0,0,1
12900,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,0,4,0,0,1,0,0,0,40,0,12,-1,-1,-1,-1,-1,-1,0,0,0
21590,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,92,2,0,0,0,12,0,0,0,7,0,0,64,7,54,-1,-1,-1,-1,-1,-1,0,0,1
34506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
52641,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0,12,0,1,2,0,0,0,32,0,9,-1,-1,-1,-1,-1,-1,0,0,1
57240,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
9317,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,0,0,0,5,0,0,1,3,0,0,49,0,6,-1,-1,-1,-1,-1,-1,0,0,1
25111,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,74,3,0,0,0,3,0,0,1,0,0,0,56,0,17,-1,-1,-1,-1,-1,-1,0,0,1
40920,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,52,1,1,0,0,8,0,0,1,0,0,0,10,0,9,0,0,0,0,0,0,0,0,1
28335,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,4,0,0,1,0,0,0,20,0,9,-1,-1,-1,-1,-1,-1,0,0,1
5966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
18169,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
55949,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,5,0,0,0,0,0,0,28,0,27,-1,-1,-1,-1,-1,-1,0,0,0
5466,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,1,0,0,4,0,0,0,2,0,0,31,0,0,-1,-1,-1,-1,-1,-1,0,0,0
26360,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1
48093,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,2,1,0,0,4,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
56504,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
35075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41695,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,10,0,0,0,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,0,0,1
28966,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,61,2,0,0,0,10,0,0,1,0,0,0,31,0,10,-1,-1,-1,-1,-1,-1,0,0,1
37549,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,1,134,2,0,0,0,8,0,0,1,0,0,0,26,0,14,1,0,0,0,0,0,0,0,1
15742,3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,2,79,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,0,0,1
5325,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,3,0,0,1,0,0,0,11,0,10,-1,-1,-1,-1,-1,-1,0,0,1
35419,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,0,3,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,0,0,1
45109,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,4,0,0,1,0,0,0,23,0,9,-1,-1,-1,-1,-1,-1,0,0,1
30909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
4805,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,59,2,0,0,0,5,0,0,0,2,0,0,43,0,15,-1,-1,-1,-1,-1,-1,0,0,0
33010,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,61,1,1,0,0,2,0,0,0,0,0,0,8,0,5,0,0,2,0,0,0,0,0,1
9620,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
56225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5672,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
57007,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,12,0,0,1,0,0,0,42,0,8,-1,-1,-1,-1,-1,-1,0,0,1
26860,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32633,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,5,0,0,1,1,0,0,40,0,9,-1,-1,-1,-1,-1,-1,0,0,1
48327,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,1,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57730,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,0,7,0,0,1,0,0,0,20,0,7,-1,-1,-1,-1,-1,-1,0,0,1
41088,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
43167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56883,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
56933,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,47,3,1,0,0,4,0,0,1,0,1,0,28,0,10,-1,-1,-1,-1,-1,-1,0,0,1
44893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32789,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,0,4,0,0,1,0,0,0,33,0,10,-1,-1,-1,-1,-1,-1,0,0,1
