,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
86770,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
76991,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
82946,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,56,4,0,0,0,8,0,0,1,0,0,0,12,11,0,0,0,0,0,0,0,0,0
25331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
42437,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,7,0,0,1,0,0,0,14,6,-1,-1,-1,-1,-1,-1,0,0,1
1483,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
23749,14,2,0,3,1,11,0,0,0,0,0,0,0,0,0,0,1,264,1,0,0,0,7,0,0,2,2,0,0,37,9,11,0,0,0,1,0,0,0,1
20807,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85873,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,54,3,0,0,0,4,0,0,2,0,0,0,40,10,-1,-1,-1,-1,-1,-1,0,0,1
6144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
80246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
86626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
88614,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,78,2,0,0,0,1,0,0,2,0,0,0,67,9,-1,-1,-1,-1,-1,-1,0,0,1
16512,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
86104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,3,0,0,0,0,0,0,14,13,-1,-1,-1,-1,-1,-1,0,0,0
23619,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
80589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3689,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,0,2,0,0,1,1,0,0,30,21,-1,-1,-1,-1,-1,-1,0,0,1
147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38801,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
24786,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
59599,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,138,1,0,0,0,3,0,0,1,0,0,0,127,9,-1,-1,-1,-1,-1,-1,0,0,1
42141,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,7,0,0,1,0,0,0,14,11,-1,-1,-1,-1,-1,-1,0,0,1
24745,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22450,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,6,0,0,0,0,0,0,37,0,-1,-1,-1,-1,-1,-1,0,0,1
30528,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21957,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,0,0,0,4,0,0,1,0,0,0,19,12,-1,-1,-1,-1,-1,-1,0,0,0
24345,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,6,0,0,0,0,2,0,20,0,-1,-1,-1,-1,-1,-1,0,0,1
75043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56568,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,7,0,0,0,0,0,0,44,0,-1,-1,-1,-1,-1,-1,0,0,1
49020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
86625,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
24629,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,7,0,0,0,0,0,0,22,0,-1,-1,-1,-1,-1,-1,0,0,1
8898,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13524,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,1,0,0,0,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,1,1
75360,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85393,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,5,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,0,1
17486,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,4,0,0,0,0,0,0,10,0,-1,-1,-1,-1,-1,-1,0,0,1
6280,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17901,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,64,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
83756,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
55094,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,3,0,0,0,0,0,0,11,0,-1,-1,-1,-1,-1,-1,0,0,0
7876,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7895,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58788,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,0,0,5,0,0,0,0,0,0,16,0,-1,-1,-1,-1,-1,-1,0,0,1
27110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
71929,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
36206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
18052,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,0,0,2,0,0,0,1,0,0,10,0,-1,-1,-1,-1,-1,-1,0,0,1
52042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
77030,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,8,0,0,1,0,0,0,16,6,-1,-1,-1,-1,-1,-1,0,0,1
71176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
70947,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,78,1,0,0,0,5,0,0,1,0,0,0,66,11,-1,-1,-1,-1,-1,-1,0,0,1
77862,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,1,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
51447,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,6,0,0,0,0,0,0,28,0,-1,-1,-1,-1,-1,-1,0,0,1
70827,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,0,0,0,0,0,0,17,0,-1,-1,-1,-1,-1,-1,0,0,0
49291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
7128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
88255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
27249,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,1
27893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
51637,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
11541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
53313,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
57574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21805,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,202,1,0,0,0,4,0,0,1,0,0,0,21,9,0,0,1,0,0,0,0,0,1
29868,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
62475,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,2,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
81804,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,8,0,0,1,0,0,0,31,9,-1,-1,-1,-1,-1,-1,0,0,1
65500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12557,5,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,77,1,0,0,0,7,0,0,1,0,0,0,26,9,3,0,0,0,0,0,1,0,1
86529,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56495,4,1,2,7,0,1,1,0,0,0,0,0,0,0,0,0,2,106,2,0,0,0,2,0,0,1,1,2,0,72,16,1,0,0,0,0,0,1,0,1
38843,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,1,0,0,1,0,0,0,30,10,-1,-1,-1,-1,-1,-1,0,0,0
18107,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,3,0,0,0,0,0,0,39,32,-1,-1,-1,-1,-1,-1,0,0,1
64013,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,5,0,0,0,0,0,0,14,0,-1,-1,-1,-1,-1,-1,0,0,1
83176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
87063,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,5,0,0,0,0,0,0,40,11,-1,-1,-1,-1,-1,-1,0,0,1
4013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5998,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,4,0,0,1,0,0,0,16,15,-1,-1,-1,-1,-1,-1,0,0,1
22096,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,4,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,0,1
274,1,4,1,1,0,6,0,0,0,0,0,0,0,0,0,0,1,196,1,0,0,0,3,0,0,0,0,0,0,13,12,0,4,1,0,0,0,0,0,1
14531,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,7,0,0,0,0,0,0,28,13,-1,-1,-1,-1,-1,-1,0,0,1
13023,2,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,67,2,1,0,0,10,0,0,0,3,0,0,42,0,-1,-1,-1,-1,-1,-1,0,0,1
65051,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,95,1,0,0,0,5,0,0,0,9,0,0,79,0,-1,-1,-1,-1,-1,-1,0,0,0
66938,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
18247,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,6,0,0,0,1,0,0,25,0,-1,-1,-1,-1,-1,-1,0,0,1
81803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
24638,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41578,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
10841,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41919,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
74405,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,1,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,0,1
28051,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,0,0,0,0,1,0,1,0,0,0,49,12,-1,-1,-1,-1,-1,-1,0,0,1
47896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
52988,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,2,0,0,16,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58717,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,3,0,0,1,1,0,0,19,18,-1,-1,-1,-1,-1,-1,0,0,0
77578,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
19440,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
85219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
78734,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,6,0,0,0,0,0,0,42,0,-1,-1,-1,-1,-1,-1,0,0,1
76681,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
23046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1928,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
71078,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,66,2,0,0,0,9,0,0,2,0,0,0,42,0,-1,-1,-1,-1,-1,-1,0,0,1
85515,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
44500,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
78415,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2,107,2,0,0,0,6,0,0,2,0,0,0,53,9,0,0,0,0,0,0,0,0,1
29010,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,2,0,0,0,0,0,0,28,12,-1,-1,-1,-1,-1,-1,0,0,1
82556,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,2,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
18926,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
78038,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21161,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,41,4,0,0,0,6,0,0,1,0,0,0,15,9,-1,-1,-1,-1,-1,-1,0,0,0
52743,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,2,0,0,1,1,0,0,37,9,-1,-1,-1,-1,-1,-1,0,0,1
65387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
66039,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,69,3,0,0,0,6,0,0,1,0,2,0,50,9,-1,-1,-1,-1,-1,-1,0,0,1
65105,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,2,0,0,0,6,0,0,0,0,0,0,37,0,-1,-1,-1,-1,-1,-1,0,0,1
72704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
50179,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,7,0,0,1,0,0,0,24,9,-1,-1,-1,-1,-1,-1,0,0,1
75099,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,4,0,0,0,0,0,0,18,0,-1,-1,-1,-1,-1,-1,0,0,1
73082,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,65,2,0,0,0,5,0,0,1,1,0,0,44,9,-1,-1,-1,-1,-1,-1,0,0,1
20352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
63707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
53041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
61661,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,3,0,0,1,0,0,0,19,10,-1,-1,-1,-1,-1,-1,0,0,1
12472,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
3259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
75778,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,0,7,0,0,0,1,0,0,49,0,-1,-1,-1,-1,-1,-1,0,0,1
14405,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,0,0,0,3,0,0,1,0,0,0,49,14,-1,-1,-1,-1,-1,-1,0,0,1
15844,3,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,127,3,0,0,0,5,0,0,0,15,0,0,110,94,-1,-1,-1,-1,-1,-1,0,0,0
61162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
49003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
82005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
67482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
76249,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,5,0,0,0,0,0,0,11,0,-1,-1,-1,-1,-1,-1,0,0,0
15022,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,4,0,0,1,0,0,0,22,13,-1,-1,-1,-1,-1,-1,0,0,1
84271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,2,0,0,0,0,0,0,6,5,-1,-1,-1,-1,-1,-1,0,0,1
8240,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
58558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
32186,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,5,0,0,0,0,2,0,17,16,-1,-1,-1,-1,-1,-1,0,0,1
56895,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,5,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,0,1
79562,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
6496,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,4,0,0,1,1,0,0,12,11,-1,-1,-1,-1,-1,-1,0,0,1
58362,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,5,0,0,0,0,0,0,14,0,-1,-1,-1,-1,-1,-1,0,0,1
81410,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,5,0,0,1,1,0,0,24,11,-1,-1,-1,-1,-1,-1,0,0,1
